id,timestamp,algorithm,application,execution_time (s),cpu_usage (%),memory_usage,power_usage (%),timeout (s),packets_sent,packets_received,packets_failed,packet_loss_rate (%),latency_per_test,avg_throughput_kbps,packet_count_requested,power_recorded,memory_recorded,successful_packets (%),cpu_efficiency,throughput_efficiency_kbps,latency_to_throughput_ratio,optimal_algorithm
1160,30/03/2025 21:51,Kyber512,Video Streaming,5.478742689,12,0.03125,11.2,10,20,20,0,0,2.720521,2.737854441,20,FALSE,TRUE,100,0.244451289,0.499723129,0.993668969,
1161,30/03/2025 21:52,Kyber512,Video Streaming,8.058522443,8.6,0,12,10,20,20,0,0,2.799356087,3.722766824,20,TRUE,FALSE,100,0.310230569,0.461966428,0.751955795,
1162,30/03/2025 21:52,Kyber512,Video Streaming,11.14727467,3.4,0.046875,10.3,10,14,14,0,0,2.799356087,3.633175032,20,TRUE,TRUE,70,0.35273544,0.325924958,0.770498548,
1163,30/03/2025 21:52,Kyber512,Video Streaming,7.711928211,9.6,0,8,30,20,20,0,0,5.795313,7.196643755,20,TRUE,FALSE,100,0.899580469,0.933183448,0.805279961,
1164,30/03/2025 21:52,Kyber512,Video Streaming,4.599263982,13.3,0,8.4,30,20,20,0,0,2.181301999,15.32853958,20,TRUE,FALSE,100,1.82482614,3.332824478,0.142303315,
1165,30/03/2025 21:52,Kyber512,Video Streaming,9.909617553,5.1,0,9.38,30,20,20,0,0,2.548073,8.627981811,20,TRUE,FALSE,100,0.919827485,0.870667487,0.295326654,
1166,30/03/2025 21:53,Kyber512,Video Streaming,14.68945381,3.8,0,8.666666667,60,20,20,0,0,2.067603999,6.841643078,20,TRUE,FALSE,100,0.789420355,0.46575204,0.302208691,
1167,30/03/2025 21:53,Kyber512,Video Streaming,16.18445115,2.9,0,7.971428571,60,20,20,0,0,2.139896,7.13647926,20,TRUE,FALSE,100,0.895257255,0.440946634,0.29985318,
1168,30/03/2025 21:53,Kyber512,Video Streaming,12.17947676,4.7,0,7.3375,60,20,20,0,0,2.799356087,10.71474601,20,TRUE,FALSE,100,1.460272029,0.879737793,0.261262011,
1169,30/03/2025 21:53,Kyber512,Video Streaming,11.2486859,14.9,0.30078125,7.044444444,10,47,47,0,0,3.065,14.73505452,50,TRUE,TRUE,94,2.091726982,1.309935636,0.208007374,
1170,30/03/2025 21:53,Kyber512,Video Streaming,11.18251349,2.3,0,7.83,10,10,10,0,0,2.211562,15.49293906,50,TRUE,FALSE,20,1.978663992,1.385461245,0.142746447,
1171,30/03/2025 21:54,Kyber512,Video Streaming,11.21480639,7,0,7.327272727,10,28,28,0,0,3.590728999,17.32085186,50,TRUE,FALSE,56,2.363887971,1.544462852,0.207306721,
1172,30/03/2025 21:54,Kyber512,Video Streaming,21.18110015,7.3,0.25,7.3,30,50,50,0,0,2.235104,10.94135802,50,TRUE,TRUE,100,1.498816167,0.51656231,0.204280309,
1173,30/03/2025 21:54,Kyber512,Video Streaming,19.93989004,6.7,0,7.3,30,50,50,0,0,2.20302,13.50308349,50,TRUE,FALSE,100,1.849737464,0.677189466,0.163149402,
1174,30/03/2025 21:55,Kyber512,Video Streaming,24.0519693,6.2,0,7.257142857,30,50,50,0,0,2.191770001,12.75363344,50,TRUE,FALSE,100,1.757390435,0.53025319,0.171854555,
1175,30/03/2025 21:55,Kyber512,Video Streaming,24.04793097,5.4,0,7.186666667,60,50,50,0,0,2.154739,14.31516085,50,TRUE,FALSE,100,1.991905499,0.595276195,0.150521466,
1176,30/03/2025 21:56,Kyber512,Video Streaming,29.18468121,4.7,0,7.075,60,50,50,0,0,1.910625,13.08049237,50,TRUE,FALSE,100,1.848832844,0.448197199,0.146066749,
1177,30/03/2025 21:56,Kyber512,Video Streaming,22.01252408,6.3,0.12890625,6.935294118,60,50,50,0,0,2.067656001,19.04597576,50,TRUE,TRUE,100,2.746239083,0.865233614,0.108561306,
1178,30/03/2025 21:56,Kyber512,Video Streaming,11.16512937,9.8,0,6.9,10,42,42,0,0,2.799356087,40.3712295,100,TRUE,FALSE,42,5.850902826,3.615831771,0.069340372,
1179,30/03/2025 21:57,Kyber512,Video Streaming,11.21441112,6,0,7.052631579,10,23,23,0,0,2.799356087,39.32440102,100,TRUE,FALSE,23,5.575847906,3.506595273,0.071186236,
1180,30/03/2025 21:57,Kyber512,Video Streaming,11.15314968,14.1,0.14453125,7,10,45,45,0,0,2.799356087,41.62501297,100,TRUE,TRUE,45,5.946430424,3.732130758,0.067251777,
1181,30/03/2025 21:57,Kyber512,Video Streaming,31.2131113,7,0,7.338095238,30,84,84,0,0,2.046562,15.33009623,100,TRUE,FALSE,84,2.089111102,0.491142843,0.133499619,
1182,30/03/2025 21:58,Kyber512,Video Streaming,31.22570303,5.2,0,7.322727273,30,62,62,0,0,2.799356087,15.87634391,100,TRUE,FALSE,62,2.168091657,0.508438317,0.176322465,
1183,30/03/2025 21:58,Kyber512,Video Streaming,31.17717067,7.7,0,7.230434783,30,0,0,0,0,2.799356087,16.33406717,100,TRUE,FALSE,0,2.259071226,0.523911145,0.171381448,
1184,30/03/2025 21:59,Kyber512,Video Streaming,50.93013856,5.1,0,7.25,60,100,100,0,0,2.858071,9.645565748,100,TRUE,FALSE,100,1.330422862,0.18938817,0.296309317,
1185,30/03/2025 22:00,Kyber512,Video Streaming,36.87022949,8.2,0.12890625,7.164,60,100,100,0,0,1.970832,14.07639733,100,TRUE,TRUE,100,1.964879583,0.3817822,0.140009688,
1186,30/03/2025 22:01,Kyber512,Video Streaming,35.17634365,7.7,0,7.203846154,60,100,100,0,0,2.799356087,15.41518941,100,TRUE,FALSE,100,2.139855444,0.438226029,0.181597255,
1187,30/03/2025 22:01,Kyber512,Video Streaming,11.20530843,3.6,0,7.222222222,10,16,16,0,0,2.799356087,47.85678177,200,TRUE,FALSE,8,6.62632363,4.270902677,0.058494449,
1188,30/03/2025 22:01,Kyber512,Video Streaming,11.23045946,3,0,7.092857143,10,13,13,0,0,2.236822001,47.68282205,200,TRUE,FALSE,6.5,6.722653663,4.245847841,0.046910437,
1189,30/03/2025 22:01,Kyber512,Video Streaming,11.1761708,7.1,0,6.951724138,10,26,26,0,0,2.799356087,47.10915834,200,TRUE,FALSE,13,6.776615039,4.21514302,0.059422757,
1190,30/03/2025 22:02,Kyber512,Video Streaming,31.1849283,5.8,0.1796875,6.956666667,30,69,69,0,0,2.799356087,16.52240451,200,TRUE,TRUE,34.5,2.375046168,0.529820186,0.169427887,
1191,30/03/2025 22:02,Kyber512,Video Streaming,31.23416604,6.9,0,6.919354839,30,71,71,0,0,2.159686001,16.44833416,200,TRUE,FALSE,35.5,2.377148527,0.526613521,0.131301199,
1192,30/03/2025 22:03,Kyber512,Video Streaming,31.21531791,8.1,0,6.91875,30,94,94,0,0,2.302082,16.45826582,200,TRUE,FALSE,47,2.378791808,0.527249662,0.13987391,
1193,30/03/2025 22:04,Kyber512,Video Streaming,61.31288142,4.6,0.12890625,6.954545455,60,112,112,0,0,2.799356087,8.061111932,200,TRUE,TRUE,56,1.159114134,0.131475014,0.347266743,
1194,30/03/2025 22:05,Kyber512,Video Streaming,61.23299663,6.8,0.140625,6.885294118,60,152,152,0,0,2.026040999,8.05938019,200,TRUE,TRUE,76,1.170520831,0.131618255,0.251389183,
1195,30/03/2025 22:06,Kyber512,Video Streaming,61.21146983,7,0,6.882857143,60,150,150,0,0,9.702179999,8.295014013,200,TRUE,FALSE,75,1.205170155,0.135514047,1.169639977,
1196,30/03/2025 22:06,Kyber512,File Transfer,10.26390364,6.4,0,6.886111111,10,20,20,0,0,3.341664,1.461432271,20,TRUE,FALSE,100,0.21222897,0.142385619,2.286567819,
1197,30/03/2025 22:06,Kyber512,File Transfer,8.035883595,6.5,0,6.872972973,10,20,20,0,0,1.927759,3.733254675,20,TRUE,FALSE,100,0.543179013,0.464573016,0.516374897,
1198,30/03/2025 22:06,Kyber512,File Transfer,12.1288698,2.1,0,6.863157895,10,10,10,0,0,1.887915,0,20,TRUE,FALSE,50,0,0,0,
1199,30/03/2025 22:07,Kyber512,File Transfer,8.760668746,7.5,0,6.741025641,30,20,20,0,0,2.841897533,5.992693198,20,TRUE,FALSE,100,0.888988341,0.684045176,0.474227103,
1200,30/03/2025 22:07,Kyber512,File Transfer,17.58983678,3.3,0,6.76,30,0,0,0,0,2.841897533,3.837443225,20,TRUE,FALSE,0,0.567669116,0.218162526,0.740570574,
1201,30/03/2025 22:07,Kyber512,File Transfer,15.47856039,4.3,0,6.675609756,30,20,20,0,0,1.844478,5.329953041,20,TRUE,FALSE,100,0.798421902,0.344344235,0.346058959,
1202,30/03/2025 22:08,Kyber512,File Transfer,14.26559144,3.6,0,6.619047619,60,20,20,0,0,2.497811,6.834627249,20,TRUE,FALSE,100,1.032569584,0.479098766,0.365464115,
1203,30/03/2025 22:08,Kyber512,File Transfer,7.898419251,9.9,0.19921875,6.548837209,60,20,20,0,0,2.160623,14.24335635,20,TRUE,TRUE,100,2.174944329,1.803317334,0.151693389,
1204,30/03/2025 22:08,Kyber512,File Transfer,14.89505723,3.4,0,6.625,60,0,0,0,0,2.841897533,8.559886549,20,TRUE,FALSE,0,1.292058347,0.574679668,0.332001776,
1205,30/03/2025 22:08,Kyber512,File Transfer,12.15367475,5.3,0,6.553333333,10,21,21,0,0,2.841897533,11.78655863,50,TRUE,FALSE,42,1.798559303,0.969793817,0.241113426,
1206,30/03/2025 22:08,Kyber512,File Transfer,12.1118114,7,0,6.526086957,10,0,0,0,0,2.841897533,13.74691154,50,TRUE,FALSE,0,2.106455466,1.135000462,0.206729892,
1207,30/03/2025 22:09,Kyber512,File Transfer,12.11520422,6.7,0,6.536170213,10,26,26,0,0,2.841897533,15.35260955,50,TRUE,FALSE,52,2.3488693,1.267218387,0.185108435,
1208,30/03/2025 22:09,Kyber512,File Transfer,20.8962116,8.9,0,6.539583333,30,50,50,0,0,1.852810999,10.69571864,50,TRUE,FALSE,100,1.635535186,0.511849652,0.17322922,
1209,30/03/2025 22:09,Kyber512,File Transfer,16.34598222,8.8,0,6.587755102,30,50,50,0,0,2.540363,15.96722648,50,TRUE,FALSE,100,2.423773536,0.976828817,0.159098576,
1210,30/03/2025 22:10,Kyber512,File Transfer,32.13118715,4.1,0,6.632,30,48,48,0,0,2.841897533,9.243355953,50,TRUE,FALSE,96,1.393750898,0.287675519,0.307453002,
1211,30/03/2025 22:10,Kyber512,File Transfer,23.56904276,5.8,0,6.582352941,60,50,50,0,0,1.753799999,14.19234558,50,TRUE,FALSE,100,2.156120419,0.602160458,0.123573654,
1212,30/03/2025 22:11,Kyber512,File Transfer,18.18673992,7.9,0.12890625,6.567307692,60,50,50,0,0,2.773852,20.45446306,50,TRUE,TRUE,100,3.114588812,1.124691019,0.135611088,
1213,30/03/2025 22:11,Kyber512,File Transfer,19.33081661,7.6,0,6.59245283,60,0,0,0,0,2.841897533,21.18379209,50,TRUE,FALSE,0,3.213339957,1.095856037,0.134154335,
1214,30/03/2025 22:11,Kyber512,File Transfer,12.12567862,5.9,0,6.611111111,10,23,23,0,0,2.841897533,33.95686236,100,TRUE,FALSE,23,5.136332122,2.800409233,0.083691405,
1215,30/03/2025 22:11,Kyber512,File Transfer,12.1164474,6.9,0,6.598181818,10,31,31,0,0,2.841897533,34.60172658,100,TRUE,FALSE,31,5.24413051,2.855765014,0.082131668,
1216,30/03/2025 22:12,Kyber512,File Transfer,12.16410868,6.7,0,6.603571429,10,28,28,0,0,3.479372,35.20603204,100,TRUE,FALSE,28,5.331362342,2.894254973,0.09882886,
1217,30/03/2025 22:12,Kyber512,File Transfer,32.11499912,4.4,0,6.605263158,30,49,49,0,0,2.841897533,13.49836562,100,TRUE,FALSE,49,2.043577265,0.420313436,0.210536417,
1218,30/03/2025 22:13,Kyber512,File Transfer,32.11673524,6.3,0.12890625,6.567241379,30,77,77,0,0,2.841897533,14.10479604,100,TRUE,TRUE,77,2.147750513,0.439172784,0.201484483,
1219,30/03/2025 22:13,Kyber512,File Transfer,32.17935415,7.9,0,6.562711864,30,82,82,0,0,6.223146001,15.0096238,100,TRUE,FALSE,82,2.287106932,0.466436453,0.414610392,
1220,30/03/2025 22:14,Kyber512,File Transfer,42.85048768,6.8,0.14453125,6.585,60,100,100,0,0,2.841897533,11.16673405,100,TRUE,TRUE,100,1.695783455,0.260597595,0.254496751,
1221,30/03/2025 22:15,Kyber512,File Transfer,44.62672367,6,0,6.58852459,60,0,0,0,0,2.841897533,10.85672351,100,TRUE,FALSE,0,1.647823175,0.243278525,0.261763831,
1222,30/03/2025 22:15,Kyber512,File Transfer,42.53461327,6.3,0,6.579032258,60,100,100,0,0,3.434853,11.99023479,100,TRUE,FALSE,100,1.822492172,0.281893589,0.286470871,
1223,30/03/2025 22:16,Kyber512,File Transfer,12.11506291,2.8,0,6.574603175,10,12,12,0,0,2.841897533,39.31056763,200,TRUE,FALSE,6,5.979154419,3.244767932,0.072293475,
1224,30/03/2025 22:16,Kyber512,File Transfer,12.11505096,3,0,6.515625,10,13,13,0,0,3.45506,38.07247709,200,TRUE,FALSE,6.5,5.843257875,3.142576718,0.090749546,
1225,30/03/2025 22:16,Kyber512,File Transfer,12.11464339,6.1,0,6.461538462,10,25,25,0,0,2.841897533,38.19757503,200,TRUE,FALSE,12.5,5.911529469,3.153008619,0.074399946,
1226,30/03/2025 22:17,Kyber512,File Transfer,32.11097482,9.1,0.12890625,6.456060606,30,102,102,0,0,3.454956,15.25179484,200,TRUE,TRUE,51,2.362399576,0.474971405,0.226527831,
1227,30/03/2025 22:17,Kyber512,File Transfer,32.37201922,6.8,0,6.495522388,30,79,79,0,0,2.841897533,15.26781498,200,TRUE,FALSE,39.5,2.350513795,0.471636164,0.186136493,
1228,30/03/2025 22:18,Kyber512,File Transfer,32.12899578,6.1,0,6.5,30,70,70,0,0,2.841897533,15.5700478,200,TRUE,FALSE,35,2.395391969,0.484610472,0.182523366,
1229,30/03/2025 22:19,Kyber512,File Transfer,62.11350623,5.6,0,6.494202899,60,134,134,0,0,2.841897533,7.739862538,200,TRUE,FALSE,67,1.191811013,0.124608366,0.367176745,
1230,30/03/2025 22:20,Kyber512,File Transfer,62.12845425,8.1,0,6.481428571,60,171,171,0,0,2.841897533,8.257086165,200,TRUE,FALSE,85.5,1.273960837,0.132903454,0.344176805,
1231,30/03/2025 22:21,Kyber512,File Transfer,62.14209085,5.7,0,6.504225352,60,130,130,0,0,2.841897533,8.569071183,200,TRUE,FALSE,65,1.317462222,0.1378948,0.331645924,
1232,30/03/2025 22:21,Kyber512,VoIP,6.522781683,8.7,0,6.493055556,10,20,20,0,0,3.446566,2.299632385,20,TRUE,FALSE,100,0.354167982,0.35255394,1.498746505,
1233,30/03/2025 22:21,Kyber512,VoIP,5.152060065,10.3,0,6.523287671,10,20,20,0,0,3.00417,5.82291348,20,TRUE,FALSE,100,0.892634784,1.130210713,0.515922143,
1234,30/03/2025 22:21,Kyber512,VoIP,11.10615988,2.3,0,6.574324324,10,9,9,0,0,2.392764318,3.308974516,20,TRUE,FALSE,45,0.503317809,0.297940472,0.723113553,
1235,30/03/2025 22:22,Kyber512,VoIP,5.04652594,11.7,0,6.517333333,30,20,20,0,0,1.621512,10.25457921,20,TRUE,FALSE,100,1.573431753,2.032007629,0.15812565,
1236,30/03/2025 22:22,Kyber512,VoIP,13.47446239,4.2,0,6.585526316,30,20,20,0,0,2.392764318,4.953815453,20,TRUE,FALSE,100,0.752227721,0.367644757,0.483014424,
1237,30/03/2025 22:22,Kyber512,VoIP,12.0271332,4.2,0,6.554545455,30,20,20,0,0,1.810731,6.797131008,20,TRUE,FALSE,100,1.037010279,0.565149724,0.266396366,
1238,30/03/2025 22:22,Kyber512,VoIP,10.92490407,4.6,0,6.524358974,60,20,20,0,0,1.681043,8.855913004,20,TRUE,FALSE,100,1.357361396,0.810617004,0.189821535,
1239,30/03/2025 22:23,Kyber512,VoIP,16.2803503,3.4,0,6.5,60,20,20,0,0,1.616512,6.864102918,20,TRUE,FALSE,100,1.056015834,0.421618871,0.235502296,
1240,30/03/2025 22:23,Kyber512,VoIP,14.02806283,3.7,0,6.46125,60,20,20,0,0,2.392764318,9.035459959,20,TRUE,FALSE,100,1.398407423,0.644098909,0.264819315,
1241,30/03/2025 22:23,Kyber512,VoIP,11.16612017,2.9,0,6.427160494,10,11,11,0,0,2.392764318,12.09014393,50,TRUE,FALSE,22,1.881101918,1.082752446,0.197910325,
1242,30/03/2025 22:23,Kyber512,VoIP,11.12786451,5.9,0,6.384146341,10,26,26,0,0,3.070524,13.88406553,50,TRUE,FALSE,52,2.174772442,1.247684631,0.221154531,
1243,30/03/2025 22:23,Kyber512,VoIP,11.1403902,7,0,6.378313253,10,28,28,0,0,3.540367,15.7534877,50,TRUE,FALSE,56,2.469851679,1.414087605,0.224735441,
1244,30/03/2025 22:24,Kyber512,VoIP,28.78027291,4.9,0,6.385714286,30,50,50,0,0,3.420367,7.400902718,50,TRUE,FALSE,100,1.158978054,0.25715193,0.462155379,
1245,30/03/2025 22:24,Kyber512,VoIP,17.17586265,8.4,0,6.368235294,30,50,50,0,0,1.606147001,14.58442031,50,TRUE,FALSE,100,2.290182388,0.849123017,0.110127586,
1246,30/03/2025 22:25,Kyber512,VoIP,18.50299239,7.9,0,6.391860465,30,50,50,0,0,2.192032,15.56504991,50,TRUE,FALSE,100,2.43513606,0.841217981,0.140830387,
1247,30/03/2025 22:25,Kyber512,VoIP,14.98004036,10.5,0,6.409195402,60,50,50,0,0,4.180991999,21.72891342,50,TRUE,FALSE,100,3.390271642,1.450524358,0.192416064,
1248,30/03/2025 22:25,Kyber512,VoIP,9.685711185,15.3,0,6.455681818,60,50,50,0,0,3.815575,37.4778881,50,TRUE,FALSE,100,5.805411288,3.869399715,0.101808698,
1249,30/03/2025 22:25,Kyber512,VoIP,12.95347742,10.6,0,6.55505618,60,50,50,0,0,1.692031999,30.91833852,50,TRUE,FALSE,100,4.716716024,2.386875548,0.054725838,
1250,30/03/2025 22:25,Kyber512,VoIP,11.13580657,7.9,0,6.6,10,27,27,0,0,1.814168,37.78352267,100,TRUE,FALSE,27,5.724776162,3.392975842,0.048014792,
1251,30/03/2025 22:26,Kyber512,VoIP,11.13639884,9,0,6.614285714,10,32,32,0,0,1.595314,39.93660847,100,TRUE,FALSE,32,6.037932166,3.586133098,0.039946156,
1252,30/03/2025 22:26,Kyber512,VoIP,11.09823249,7.5,0,6.640217391,10,24,24,0,0,2.392764318,41.69582862,100,TRUE,FALSE,24,6.279286681,3.7569792,0.05738618,
1253,30/03/2025 22:26,Kyber512,VoIP,29.50005606,9.2,0,6.649462366,30,100,100,0,0,2.392764318,17.11013698,100,TRUE,FALSE,100,2.573160962,0.580003541,0.139844837,
1254,30/03/2025 22:27,Kyber512,VoIP,31.10496384,7.2,0,6.676595745,30,77,77,0,0,2.392764318,16.73366356,100,TRUE,FALSE,77,2.506316722,0.537974056,0.142991062,
1255,30/03/2025 22:27,Kyber512,VoIP,28.95322297,9.6,0,6.682105263,30,100,100,0,0,2.185782,19.60921589,100,TRUE,FALSE,100,2.934586499,0.677272299,0.111467078,
1256,30/03/2025 22:28,Kyber512,VoIP,29.90874542,9.7,0,6.7125,60,100,100,0,0,2.392764318,20.48731872,100,TRUE,FALSE,100,3.052114521,0.684994253,0.116792458,
1257,30/03/2025 22:29,Kyber512,VoIP,49.36438988,5.5,0,6.743298969,60,100,100,0,0,1.707187,12.45837336,100,TRUE,FALSE,100,1.847519058,0.252375718,0.137031292,
1258,30/03/2025 22:29,Kyber512,VoIP,38.15116041,7.4,0,6.730612245,60,100,100,0,0,1.768229999,16.72950424,100,TRUE,FALSE,100,2.485584317,0.438505777,0.105695302,
1259,30/03/2025 22:30,Kyber512,VoIP,11.13969048,7.6,0,6.737373737,10,29,29,0,0,1.60573,55.54463123,200,TRUE,FALSE,14.5,8.24425561,4.986191612,0.028908825,
1260,30/03/2025 22:30,Kyber512,VoIP,11.11358528,3.6,0,6.746,10,13,13,0,0,2.392764318,54.12294814,200,TRUE,FALSE,6.5,8.022968891,4.869980909,0.044209793,
1261,30/03/2025 22:30,Kyber512,VoIP,11.12398249,7.1,0,6.714851485,10,26,26,0,0,3.475104,52.31939196,200,TRUE,FALSE,13,7.791593318,4.703296864,0.066420955,
1262,30/03/2025 22:31,Kyber512,VoIP,31.37496957,8.6,0,6.718627451,30,106,106,0,0,2.392764318,18.621532,200,TRUE,FALSE,53,2.77162741,0.59351554,0.128494493,
1263,30/03/2025 22:31,Kyber512,VoIP,31.1267862,5,0,6.736893204,30,57,57,0,0,2.392764318,18.52905713,200,TRUE,FALSE,28.5,2.750386056,0.595276911,0.129135784,
1264,30/03/2025 22:32,Kyber512,VoIP,31.12665195,8.8,0,6.720192308,30,92,92,0,0,1.790730001,18.09542514,200,TRUE,FALSE,46,2.692694541,0.581348266,0.098960372,
1265,30/03/2025 22:33,Kyber512,VoIP,61.1532881,6.5,0,6.74,60,135,135,0,0,2.392764318,8.40102006,200,TRUE,FALSE,67.5,1.246442145,0.137376424,0.284818308,
1266,30/03/2025 22:34,Kyber512,VoIP,61.11482832,7.9,0,6.737735849,60,167,167,0,0,2.392764318,8.909458065,200,TRUE,FALSE,83.5,1.322322256,0.145782264,0.268564519,
1267,30/03/2025 22:35,Kyber512,VoIP,61.12407453,6.6,0,6.748598131,60,135,135,0,0,2.392764318,8.846759712,200,TRUE,FALSE,67.5,1.310903322,0.144734457,0.270467877,
1268,30/03/2025 22:35,Kyber512,Web Browsing,11.10705161,4.6,0,6.747222222,10,19,19,0,0,2.712992609,1.282968739,20,TRUE,FALSE,95,0.190147693,0.115509388,2.114620978,
1269,30/03/2025 22:35,Kyber512,Web Browsing,9.783483861,5.6,0,6.727522936,10,20,20,0,0,3.111198001,2.989732535,20,TRUE,FALSE,100,0.444403172,0.305589765,1.040627536,
1270,30/03/2025 22:35,Kyber512,Web Browsing,11.2205774,4.1,0,6.717272727,10,15,15,0,0,2.712992609,3.609439922,20,TRUE,FALSE,75,0.537337111,0.321680409,0.751638112,
1271,30/03/2025 22:36,Kyber512,Web Browsing,6.726587256,8,0,6.693693694,30,0,0,0,0,2.712992609,8.250840714,20,TRUE,FALSE,0,1.232628963,1.226601306,0.328814081,
1272,30/03/2025 22:36,Kyber512,Web Browsing,4.723654837,12.1,0,6.705357143,30,20,20,0,0,1.690104,14.92488389,20,TRUE,FALSE,100,2.225814908,3.159605095,0.11324068,
1273,30/03/2025 22:36,Kyber512,Web Browsing,4.925533972,12.4,0,6.753097345,30,20,20,0,0,1.619895999,17.35852407,20,TRUE,FALSE,100,2.570453702,3.52419132,0.093319915,
1274,30/03/2025 22:36,Kyber512,Web Browsing,9.532534544,5.9,0,6.802631579,60,20,20,0,0,3.616979,10.54284142,20,TRUE,FALSE,100,1.549818081,1.105985126,0.343074401,
1275,30/03/2025 22:36,Kyber512,Web Browsing,5.320745612,11.5,0,6.794782609,60,20,20,0,0,1.648646,21.70748395,20,TRUE,FALSE,100,3.194728249,4.079782334,0.075948277,
1276,30/03/2025 22:36,Kyber512,Web Browsing,8.518124456,6.6,0,6.835344828,60,20,20,0,0,3.850104,15.32027393,20,TRUE,FALSE,100,2.241331537,1.79855014,0.251307778,
1277,30/03/2025 22:36,Kyber512,Web Browsing,11.12302691,6.4,0,6.833333333,10,24,24,0,0,2.712992609,13.35068243,50,TRUE,FALSE,48,1.953758404,1.200274218,0.203210032,
1278,30/03/2025 22:37,Kyber512,Web Browsing,11.11033435,8.9,0,6.829661017,10,35,35,0,0,3.4375,15.72859957,50,TRUE,FALSE,70,2.30298393,1.415672929,0.218550926,
1279,30/03/2025 22:37,Kyber512,Web Browsing,11.13070105,6.6,0,6.847058824,10,26,26,0,0,1.69875,17.45173094,50,TRUE,FALSE,52,2.548792319,1.567891444,0.097339915,
1280,30/03/2025 22:37,Kyber512,Web Browsing,21.58999545,6.5,0,6.845,30,50,50,0,0,2.505885,10.73413844,50,TRUE,FALSE,100,1.568172161,0.497181135,0.233450036,
1281,30/03/2025 22:38,Kyber512,Web Browsing,18.93291835,7.2,0,6.84214876,30,50,50,0,0,1.76401,14.22126241,50,TRUE,FALSE,100,2.078478985,0.751139478,0.124040324,
1282,30/03/2025 22:38,Kyber512,Web Browsing,15.09646243,8.7,0,6.845081967,30,50,50,0,0,1.700677,20.31932987,50,TRUE,FALSE,100,2.968456765,1.345966313,0.083697494,
1283,30/03/2025 22:38,Kyber512,Web Browsing,14.89383653,9.3,0,6.860162602,60,50,50,0,0,2.712992609,23.11358792,50,TRUE,FALSE,100,3.369247824,1.551889459,0.117376524,
1284,30/03/2025 22:38,Kyber512,Web Browsing,20.09669695,6.9,0,6.87983871,60,50,50,0,0,4.098124001,18.99565889,50,TRUE,FALSE,100,2.76106166,0.945212984,0.215740029,
1285,30/03/2025 22:39,Kyber512,Web Browsing,23.24374289,6.2,0,6.88,60,50,50,0,0,2.712992609,18.03711226,50,TRUE,FALSE,100,2.621673294,0.775998614,0.150411694,
1286,30/03/2025 22:39,Kyber512,Web Browsing,11.12438593,15.8,0,6.874603175,10,62,62,0,0,1.609270999,41.8674795,100,TRUE,FALSE,62,6.090166724,3.763576683,0.038437255,
1287,30/03/2025 22:39,Kyber512,Web Browsing,11.10825802,11.8,0,6.94488189,10,0,0,0,0,2.712992609,45.43916778,100,TRUE,FALSE,0,6.542828013,4.090575471,0.059706036,
1288,30/03/2025 22:40,Kyber512,Web Browsing,11.1147112,4.4,0,6.9828125,10,17,17,0,0,2.712992609,46.55991419,100,TRUE,FALSE,17,6.667788114,4.189034996,0.058268849,
1289,30/03/2025 22:40,Kyber512,Web Browsing,31.13042054,6.8,0,6.962790698,30,75,75,0,0,3.632864001,17.97277358,100,TRUE,FALSE,75,2.581260066,0.577337963,0.202131518,
1290,30/03/2025 22:41,Kyber512,Web Browsing,31.12213357,7.5,0,6.961538462,30,95,95,0,0,2.619114,18.94150344,100,TRUE,FALSE,95,2.720878947,0.60861841,0.138273818,
1291,30/03/2025 22:41,Kyber512,Web Browsing,31.11228068,6.1,0,6.965648855,30,67,67,0,0,3.531300999,18.5618022,100,TRUE,FALSE,67,2.664762836,0.596606928,0.190245589,
1292,30/03/2025 22:42,Kyber512,Web Browsing,34.21377074,8.3,0,6.959090909,60,100,100,0,0,3.167551,17.22990443,100,TRUE,FALSE,100,2.475884373,0.503595601,0.183840312,
1293,30/03/2025 22:42,Kyber512,Web Browsing,30.96144803,8.9,0,6.969172932,60,100,100,0,0,3.074166,19.81496471,100,TRUE,FALSE,100,2.843230453,0.639988307,0.155143653,
1294,30/03/2025 22:43,Kyber512,Web Browsing,47.51106451,5.9,0,6.98358209,60,100,100,0,0,2.704791,12.18663496,100,TRUE,FALSE,100,1.745040697,0.256500987,0.221947323,
1295,30/03/2025 22:43,Kyber512,Web Browsing,11.15074818,9.9,0,6.975555556,10,0,0,0,0,2.712992609,52.12654707,200,TRUE,FALSE,0,7.472744881,4.674712964,0.052046275,
1296,30/03/2025 22:44,Kyber512,Web Browsing,11.10849254,4.5,0,6.997058824,10,19,19,0,0,2.712992609,52.72992694,200,TRUE,FALSE,9.5,7.536013097,4.746812112,0.051450718,
1297,30/03/2025 22:44,Kyber512,Web Browsing,11.12971251,8.4,0,6.978832117,10,32,32,0,0,3.097707,0,200,TRUE,FALSE,16,0,0,0,
1298,30/03/2025 22:44,Kyber512,Web Browsing,31.10435485,9.1,0,6.989130435,30,96,96,0,0,2.712992609,18.51830725,200,TRUE,FALSE,48,2.649586729,0.595360596,0.146503272,
1299,30/03/2025 22:45,Kyber512,Web Browsing,31.10064081,8.6,0,7.004316547,30,93,93,0,0,3.108593,19.12340018,200,TRUE,FALSE,46.5,2.730230716,0.614887658,0.162554408,
